Affirmation de soi - Anxiété sociale ,"Bonjour à tous et à toutes,J'aimerais discuter d'un problème qui me ronge depuis longtemps qui est le manque d'affirmation de soi et l'expression de mes émotions. En effet, je n'arrive pas à extérioriser ce que j'ai au plus profond de moi, je crois que je vais rester toute ma vie dans cette situation car je n'ai jamais osé aller au delà de ça pour y arriver. Quant à mes relations amicales c'est une catastrophe ; j'ai des amis mais je n'entretiens pas mes relations, les personnes que je côtoie je m'en méfie même si je suis avec elles, j'ai peur d'elles aussi, je n'ose pas parler et si je parle ce ne sont que des réponses brèves pratiquement. Je n'ose pas me mettre en colère quand cela ne va pas, pleurer quand j'en ai envie. Je vis ma vie sous le regard des autres en permanence et j'ai du mal à prendre réellement conscience que tout cela me ronge ; en effet j'ai l'impression d'être démotivée, d'être mal mais de ne pas savoir pourquoi je vais mal. Je déforme aussi mes propos pour ne pas blesser les autres, j'arrondis chaque angle. J'ai l'impression aussi que les autres sont mal à l'aise en ma présence, et moi je n'arrive pas à faire des activités avec eux, à sortir, partager car je suis en permanence renfermée et je fais les choses de mon côté. Pour cet été je suis en train de trouver un job et je sens que cela va être la cata car quand je suis entourée de personnes déjà je perds tous mes moyens, je stresse et je n'arrive pas à faire voir qui je suis (je modifie ma personne). J'en suis arrivée à un point où j'en ai ras le bol de ça et j'aimerais avoir quelques conseils pratiques pour m'aider à surmonter ces peurs. Etant déjà en accompagnement thérapeutique depuis un peu plus d'un mois je ne cherche ici qu'à m'exprimer sur ce qui ne va pas et d'avoir des conseils en plus. Ma peur prend le dessus à chaque fois et donc je n'arrive pas à avancer… Je sais que je pourrai faire de grandes choses mais il y a la peur et l'inquiétude de mon entourage aussi qui me bloque. Je sens que je suis emprisonnée dans mon mental qui me fout des barrières pas possibles et je n'arrive pas à lâcher prise… Avec les autres comme je le disais c'est une catastrophe et j'ai du mal à prendre plaisir à être avec eux, je n'arrive pas à faire valoir ce que je sais, ce que j'ai appris car ""j'ai l'impression d'être une merde"" (propos que j'ai déjà dit avec mon thérapeute). Merci de m'avoir lu et en espérant avoir quelques conseils utiles.Cordialement,F.                ",affirmation de soi ; expression de mes émotions ; je n'ai jamais osé aller au delà ; mes relations amicales c'est une catastrophe ; je n'ose pas parler ; je suis en permanence renfermée ; je fais les choses de mon côté ; quand je suis entourée de personnes déjà je perds tous mes moyens ; je stresse ; surmonter ces peurs ; ma peur prend le dessus ; je n'arrive pas à lâcher prise ; je n'arrive pas à faire valoir ce que je sais ,affirmation de soi ; expression des émotions : confiance en soi ; relation sociale ; communication ; stress ; anxiété sociale ; lâcher prise ; développe personnel ; valorisation de soi ,
Soutien - Confiance en soi - Tristesse ,"Actuellement avec un homme depuis 3 mois...il est doux, attentionné, gentil... le problème c'es que mes amis ne l'aiment pas, ne comprennent pas que je suis avec un mec pareil, ne cherchent pas à discuter avec lui...  j'ai mon ami le plus proche qui se prétendait être comme mon grand frère qui ne le supporte pas du tout et qui s'est éloigné de moi...j'en arrive à me demander si je n'ai pas de la merde dans les yeux et ainsi à douter fortement... Physiquement, il n'a rien à voir avec mon précédent partenaire et est plus extraverti...  Alors que moi, je suis plus effacée... Je ne sais pas encore si  je suis amoureuse mais je suis bien avec cette personne.Du coup, je les vois de moins en moins...je n'en ai pas parlé à mon ami car je ne sais comment lui dire mais cette situation commence de me peser fortement car j'aimais passer du temps avec eux, j'en ai besoin et j'ai l'impression de de voir faire un choix... je ne sais plus quoi penser?                ",avec un homme ; mes amis ne l'aiment pas ; j'ai l'impression de devoir faire un choix  ;  je ne sais plus quoi penser,prise de recul ; soutien ; affirmation de soi ; valeurs ; connaissance de soi ,
Confiance en soi ,"la question est dans le titre....je ne sais pas ce qui cloche chez moi mais aucun homme ne me regarde jamais dans la rue, alors que mes copines sont beaucoup regardées, elles se font même parfois aborder, bref elles ne laissent pas les mecs indifférents, c'est le moins qu'on puisse dire. moi par contre je me sens transparente, c'est comme si je n'existais pas physiquement parlant.Je le vis de plus en plus mal.ça sert à quoi d être une femme si c'est pour n' avoir aucun succès physique, passer sans cesse inaperçue? c'est frustrant, blessant, humiliant même. Par exemple je vois bien que plein de filles se font ""draguer"" quand elles sont assises à des terrasses de café, c'est une évidence, je le vois de mes yeux!Moi par contre il ne se passe jamais RIEN DE CHEZ RIEN!Les mecs ne me calculent absolument pas, ils ne me voient pas, pour eux je n'existe pas.J'en viens à éprouver une amertume, une aigreur, ça me rend jalouse et mal dans ma peau. Pourquoi ELLES et pas MOI. Qu'ai je donc fait pour mériter ça? Est-ce que vous vous sentez aussi concernées : que personne ne vous regarde?                ",ce qui cloche chez moi ; aucun homme ne me regarde ; ça me rend jalouse ; mal dans ma peau ,Image de soi ; confiance en soi ; affirmation de soi ; fausses croyances ,
Affirmation de soi ,"Bonsoir,Je suis Edgar, j'ai 52a....Atteints de maladies systémiques et de polyneuropathies systémiques auto-immunes depuis 2003...Marre de devoir me justifier malgré tout....                ",maladies ; marre de devoir me justifier ,maladies ; affirmation de soi ,
Affirmation de soi ,"Bonjour;Je ne souhaite pas que ma maman vienne chez moi pour les fêtes de fin d'années.D'un côté j'ai envie et de l'autre pas ,elle est in peu envahissante et elle touche à toute mes affairesMerci                ",je ne souhaite pas ; d'un côté j'ai envie de l'autre pas ,affirmation de soi ; prise de décision  ,
Bien-être,Bonjour;Je veux faire de la relaxation seulement  mon psychiatre qui est au CMP ne veux pas que j'intègre le CMPT qui se trouve au même endroit.c'est un peu à la tête du client je trouve.                ,relaxation ,relaxation ,
Anxiété - Burnout ,"Perdue dans ma vie personnelle et professionnelle, je ne dors plus la nuit... Je sentais le ras-le-bol qui arrivait depuis plusieurs mois et voilà c'est là maintenant, je peux plus, j'arrive plus à continuer, je voudrais tout envoyer valser mais pour quoi? Il faut que je trouve un projet mais quoi? Sortir de sa zone de confort c'est bien beau mais pas facile... Surtout que ma situation financière ne me permet pas de faire ce que je veux. Comment concilier le nécessaire avec ce qui nous fait envie? Comment avancer?                ",perdue ; vie personnelle et professionnelle ; je ne dors plus la nuit ; ras-le-bol qui arrivait depuis plusieurs mois ; j'arrive plus à contibuer ; tout envoyer valser ; il faut que je trouve un projet mais quoi ; sortir de sa zone de confort ,burnout ; crise existentielle ; troubles du sommeil ; anxiété ; stress ,
Affirmation de soi ,"J'ai remarqué ça il y a quelques mois: dès que qqn parle de ce qui lui est arrivé, je ne peux pas m'empêcher de le ramener à moi en disant qu'il m'est arrivé pareil, ou à un ami à moi, etc. J'ai très peu confiance en moi, vous pensez que c'est lié? En tout cas j'essaye de ne plus le faire car je trouve ça horripilant quand d'autres le font, mais c'est vraiment plus fort que moi, je ne me rends même pas compte que je vais dire ça avant d'avoir ouvert la bouche. Merci                ",j'ai très peu confiance en moi ,confiance en soi ; affirmation de soi ; estime de soi ; expression des émotions ,
Affirmation de soi ,"En première année de prépa Lettres, je manque beaucoup d'assurance et ça me pèse beaucoup. Je n'ose pas m'affirmer dans les travaux en groupe, et pareil quand je dois faire des exposés c'est très dur pour moi d'exposer mes idées et de parler fort (ce qui me vaut des mauvaises notes). Vous auriez des astuces pour que j'apprenne à m'affirmer ? Merci par avance !                ",je manque beaucoup d'assurance ; je n'ose pas m'affirmer dans les travaux en groupe ; très dur pour moi d'exposer mes idées ; de parler fort ,affirmation de soi ; confiance en soi ; communication,
Affirmation de soi ,"Je suis quelqu'un de très timide et effacé et cela me pèse dans mon travail, j'ai l'impression que les gens se permettent de me marcher sur les pieds parce que je n'ose rien dire... De plus, comme je ne sais pas m'affirmer et dire non, je me retrouve avec une tonne de choses à gérer qui me dépassent. Avez-vous des astuces pour s'affirmer ? Merci                ",très timide ; je ne sais pas m'affirmer et dire non ,Affirmation de soi ; confiance en soi ,
Affirmation de soi ,"Bonjour,Je me permets de vous écrire car je vais de plus en mal suite à mes relations avec ma collègue de travail. J’ai été embauché il y a de cela un peu plus de 9 mois, ma collègue était là depuis 2 ans. Je suis arrivée dans un contexte où il y avait énormément de retard à traiter, de travail à faire. Ma collègue n’a pas pour point fort l’organisation, j’ai donc petit à petit mis tout à jour, classer, traiter. Elle n’avait plus qu’à se concentrer sur sa comptabilité. Lorsqu’il a été question de son augmentation, elle est devenue exécrable avec moi, je devais subir ses foudres et sautes d’humeur à répétition. Elle craignait de ne plus méritait cette augmentation étant donné que je faisais beaucoup de choses. Elle m’a demandé de la soutenir. Malgré ce contexte tendu, je n’ai rien dis à mon patron et je l’ai soutenu. Je suis pourtant quelqu’un de très sensible et c’était compliqué à gérer pour moi sa façon d’être. A la même période, mon patron a renouvellé mon contrat et m’a un petit peu augmenté.  Il était vraiment satisfait de moi. J’étais vraiment contente, car je n’ai pas confiance en moi et cet employeur croyait en moi et me donnait ma chance. Dès le lendemain, ma collègue m’a demandé tous les détails de mon entretien, à la virgule près. J’ai appris plusieurs semaines après qu’elle a demandé son augmentation à la suite de la mienne, mais ne m’en a pas soufflé mot. Après qu’elle est obtenue son augmentation qui était à la hauteur de ses souhaits, elle est devenue plus apaisée, elle a trouvé un copain durant cette période et donc tout allait bien pour elle. Pour information, c’est une personne de 55 ans qui vivait seule. Puis au bout de quelques mois, tout s’est dégradé.  Sa relation n’allait plus avec son copain, ça empiétait énormément sur son humeur, elle souhaitait faire une formation pour gérer les paies, et de mon côté j’allais terminer mon contrat. Quand elle critiquait les salaires importants des ouvriers de notre entreprise ( nous sommes les deux seules au bureau ), bien inférieur au sien pourtant,  j’ai eu le malheur de dire plusieurs fois que j’aimerais bien gagner autant pour ma part. Qu’étant jeune c’est toujours compliqué de commencer à construire sa vie sur des petits salaires. Les dernières  semaines avant la fin de mon contrat, c’était de pire en pire. Tout ce que je faisais était sujet aux remarques, aux critiques incessantes. Même lorsque que je faisais comme elle avait l’habitude de faire, elle trouvait autre chose à redire. Elle veut toujours avoir raison et dissimule ses erreurs, donc c’est assez compliqué de lui faire face. Nous avons eu alors plusieurs disputes importantes . Étant assez fragile, les choses m’affectent de plus en plus. Elle m’a alors reproché qu’elle ne supportait pas que je parle de mon augmentation de salaire, que je me plaignais tout le temps. J’ai essayé de réfléchir à cela, avais je pu être agaçante à force ? Je ne me confie pas en plus sur mes problèmes personnels donc je n’avais parlé que du travail. A partir de ce moment, j’ai décidé de ne plus rien lui dire en ce qui me concerne afin d’éviter tout problème. Quelques jours avant que mon contrat se termine, j’ai donc pu discuter avec mon patron. Il m’a parlé de mon travail, qu’il était entièrement satisfait de celui ci. Et m’a évoqué son souhait de me former sur 2-3 ans  pour que je reprenne son entreprise ( bientôt à la retraite). C’est une très grosse responsabilité et en même temps une chance unique. Nous avons donc convenu de me laisser 3 mois supplémentaires pour réfléchir à tout cela chacun de notre côté afin de bien mûrir tout cela et prendre les bonnes décisions. Nous avons également parlé des soucis avec ma collègue, il m’a conseillé de devenir plus forte car je suis trop vite touchée par ce qui m’entoure. Il a également dit qu’elle avait un un caractère de vieille fille et qu’il allait mettre les choses au claires pour qu’elle arrête d’être ainsi.A ce jour, il n’a pas encore eu le temps.De son côté ma collègue a fait sa formation pour gérer les paies.  A partir de ce moment, c’est devenu ingérable pour moi au boulot. Elle me donne à présent des ordres sur tout et rien, critique encore plus la moindre chose que je fais, me lance des pics à tout va. Suite aux conseils de mon patron, je ne réagis plus à ce qu’elle me dit ou lui répond calmement, en tentant d’expliquer les choses. Mais c’est bien là le problème intérieurement ça me détruit complètement toute cette histoire, c’est difficile de résumer en ces lignes tout ce qu’il se passe au quotidien., tout ce qui se dit. J’ai déjà l’impression de déranger avec mes problèmes et de faire un roman. Mais je ne sais pas vers qui me tourner, ce que je dois faire.  Je me sens vraiment très mal au quotidien, j’essaye de prendre des calmants. J’ai peur de gâcher mon avenir pro avec cette histoire, car j’aime ce que je fais. Mes proches me disent de l’ignorer mais ce n’est pas si simple. Si seulement, elle, pouvait me laisser tranquille...                ",je vais de plus en plus mal ; relations avec ma collègue de travail ; mon patron ; je n'ai pas confiance en moi ; les choses m'affectent ; gâcher mon avenir pro ; prends des calmants,affirmation de soi ; confiance en soi ; soutien : conseiller ; prise de recul ,
